,Fx,Fy,Fz,Tx,Ty,Tz,Failure_type
30,-2.8,-2.3333333333333335,2.533333333333333,7.0,-3.0,-3.533333333333333,collision
31,-7.066666666666666,3.533333333333333,-4.866666666666666,-3.3333333333333335,-7.933333333333334,-2.933333333333333,collision
32,-11.133333333333333,1.9333333333333333,-4.933333333333334,-3.466666666666667,-8.6,-2.8666666666666667,collision
33,15.533333333333333,1.8666666666666667,24.333333333333332,0.13333333333333333,50.333333333333336,-12.333333333333334,collision
34,8.933333333333334,3.933333333333333,-33.06666666666667,-5.2,15.933333333333334,-5.533333333333333,collision
35,1.0666666666666667,3.933333333333333,10.8,-13.2,12.133333333333333,-2.466666666666667,collision
36,-0.7333333333333333,2.6666666666666665,16.0,-6.533333333333333,-0.13333333333333333,-6.4,collision
37,-9.133333333333333,11.933333333333334,23.6,-56.666666666666664,-23.733333333333334,-11.866666666666667,collision
38,-4.866666666666666,-0.6,6.6,-4.133333333333334,-4.933333333333334,2.533333333333333,collision
39,7.066666666666666,-19.6,28.866666666666667,77.06666666666666,28.8,-20.2,collision
40,-3.6666666666666665,2.066666666666667,17.266666666666666,-1.2,-6.133333333333334,-1.4,collision
41,-6.866666666666666,1.4,18.6,-0.06666666666666667,-10.6,-1.5333333333333334,collision
42,-14.333333333333334,2.8666666666666667,-34.266666666666666,-10.8,-7.133333333333334,-4.533333333333333,collision
43,-6.133333333333334,4.666666666666667,18.733333333333334,-8.533333333333333,-13.066666666666666,-2.7333333333333334,collision
44,0.13333333333333333,2.8,23.933333333333334,-4.2,10.8,-2.7333333333333334,collision
45,-20.666666666666668,10.2,5.533333333333333,-11.133333333333333,-21.933333333333334,-2.4,collision
46,-2.7333333333333334,0.9333333333333333,2.8666666666666667,3.8,-0.2,-3.1333333333333333,collision
47,9.666666666666666,-4.333333333333333,5.0,9.933333333333334,16.866666666666667,-3.2666666666666666,collision
48,13.133333333333333,-9.4,9.666666666666666,12.866666666666667,22.4,-2.2666666666666666,collision
49,-23.266666666666666,11.733333333333333,5.8,-20.666666666666668,-34.46666666666667,-1.4,collision
50,-9.866666666666667,1.0,6.533333333333333,-0.8,-9.266666666666667,-3.1333333333333333,collision
51,34.06666666666667,-11.333333333333334,10.8,31.2,47.0,-3.8666666666666667,collision
52,-25.733333333333334,7.6,0.3333333333333333,-6.533333333333333,-31.933333333333334,-4.8,collision
53,-90.4,-256.8666666666667,-2298.266666666667,-93.8,206.86666666666667,-0.9333333333333333,obstruction
54,-2.1333333333333333,-12.733333333333333,-109.4,-28.666666666666668,25.0,-0.3333333333333333,collision
55,-136.4,-112.53333333333333,-813.1333333333333,54.4,108.8,-49.86666666666667,obstruction
56,-53.4,-11.866666666666667,-571.8,-9.666666666666666,97.73333333333333,-70.53333333333333,obstruction
57,-1.7333333333333334,18.333333333333332,-938.9333333333333,-137.86666666666667,-168.06666666666666,-50.2,obstruction
58,172.46666666666667,-160.13333333333333,-2451.733333333333,125.0,-26.266666666666666,-17.266666666666666,obstruction
59,14.6,-17.8,-248.2,9.533333333333333,-27.2,-4.933333333333334,collision
60,10.933333333333334,-18.333333333333332,-274.6666666666667,37.06666666666667,45.733333333333334,-8.133333333333333,collision
61,59.53333333333333,-40.0,-166.86666666666667,24.733333333333334,4.333333333333333,8.666666666666666,collision
62,123.06666666666666,-107.13333333333334,-1060.4666666666667,123.26666666666667,7.0,-7.0,obstruction
63,122.73333333333333,-80.8,-1002.8,-46.13333333333333,-259.06666666666666,13.6,obstruction
64,-31.8,-33.8,-734.5333333333333,79.73333333333333,-76.6,-32.6,obstruction
65,82.73333333333333,-33.333333333333336,-444.2,54.46666666666667,31.866666666666667,9.4,obstruction
66,-4.066666666666666,-2.6666666666666665,-23.333333333333332,-4.666666666666667,-10.533333333333333,1.8666666666666667,obstruction
67,7.133333333333334,-2.3333333333333335,-155.2,0.6666666666666666,-7.2,3.066666666666667,collision
68,17.933333333333334,80.93333333333334,-961.0666666666667,261.8666666666667,-87.13333333333334,68.13333333333334,obstruction
69,-4.6,9.066666666666666,-19.6,-7.466666666666667,17.6,5.266666666666667,collision
70,-100.4,39.266666666666666,-1084.4666666666667,-68.4,139.4,0.5333333333333333,obstruction
71,2.066666666666667,-7.133333333333334,-165.93333333333334,-29.533333333333335,8.066666666666666,-6.6,collision
72,-129.53333333333333,-34.13333333333333,-548.9333333333333,-43.53333333333333,-44.0,-10.6,obstruction
73,-8.0,-3.0,-86.2,-21.733333333333334,-5.066666666666666,-9.066666666666666,obstruction
74,7.8,0.4,-31.333333333333332,2.6,0.26666666666666666,2.6,collision
75,117.06666666666666,-13.2,-938.0,54.0,-76.6,12.866666666666667,obstruction
76,0.3333333333333333,0.0,-2.933333333333333,2.6,-0.4,2.533333333333333,collision
77,66.66666666666667,-114.66666666666667,-777.8,-99.0,-167.66666666666666,18.2,obstruction
78,-1.3333333333333333,-1.4,-8.066666666666666,0.5333333333333333,3.2666666666666666,1.0666666666666667,collision
79,-155.93333333333334,-114.0,-972.1333333333333,-6.933333333333334,22.8,-8.733333333333333,obstruction
80,-11.733333333333333,-7.866666666666666,-143.6,-13.266666666666667,20.4,-0.6666666666666666,collision
81,-8.266666666666667,-4.733333333333333,-82.53333333333333,-7.6,12.4,1.4,collision
82,4.933333333333334,-4.8,-80.8,5.133333333333334,5.4,1.4666666666666666,collision
83,5.266666666666667,1.0,-23.133333333333333,2.4,-2.933333333333333,2.1333333333333333,collision
84,53.4,-4.666666666666667,-168.86666666666667,19.133333333333333,28.266666666666666,7.533333333333333,obstruction
85,35.8,8.733333333333333,-449.6,89.93333333333334,-38.666666666666664,14.133333333333333,obstruction
86,88.33333333333333,48.53333333333333,-762.8,87.33333333333333,11.866666666666667,15.2,obstruction
87,3.3333333333333335,1.6,-23.333333333333332,11.2,-8.866666666666667,4.466666666666667,collision
88,-13.133333333333333,8.933333333333334,-7.866666666666666,-17.0,-12.066666666666666,1.6,collision
89,-0.9333333333333333,-6.333333333333333,-69.66666666666667,4.533333333333333,6.733333333333333,-2.2666666666666666,collision
90,2.0,1.2,-17.666666666666668,3.8,-14.266666666666667,2.4,collision
91,1.1333333333333333,-5.066666666666666,-52.53333333333333,1.1333333333333333,5.133333333333334,0.13333333333333333,collision
92,4.533333333333333,1.9333333333333333,-17.4,3.0,-6.0,2.6,collision
93,4.666666666666667,-5.8,-51.6,8.4,12.866666666666667,0.26666666666666666,collision
94,2.533333333333333,-1.6,-23.133333333333333,8.4,-10.733333333333333,4.933333333333334,collision
95,11.0,-1.1333333333333333,-29.4,10.933333333333334,0.7333333333333333,5.933333333333334,collision
96,-87.06666666666666,-23.2,-436.8,44.266666666666666,-14.266666666666667,-4.8,obstruction
97,-4.666666666666667,-1.1333333333333333,-13.066666666666666,-0.26666666666666666,5.4,2.066666666666667,collision
98,-49.4,-20.266666666666666,-214.33333333333334,29.866666666666667,-32.93333333333333,-3.7333333333333334,collision
99,39.0,-23.933333333333334,-40.8,23.066666666666666,50.733333333333334,0.5333333333333333,collision
100,-1.1333333333333333,1.3333333333333333,12.066666666666666,3.6,-0.9333333333333333,-2.8,collision
101,15.333333333333334,-5.2,4.066666666666666,9.533333333333333,18.866666666666667,-3.466666666666667,collision
102,0.3333333333333333,-0.4666666666666667,2.8,5.8,1.4666666666666666,-3.2,collision
103,-0.8666666666666667,1.8666666666666667,5.0,2.1333333333333333,-1.8,-3.066666666666667,collision
104,-26.533333333333335,7.666666666666667,-6.933333333333334,-8.733333333333333,-35.0,-4.2,collision
105,-4.466666666666667,2.933333333333333,2.0,-2.3333333333333335,-9.333333333333334,-3.933333333333333,collision
106,-6.266666666666667,0.8,4.933333333333334,0.2,-10.666666666666666,-6.466666666666667,collision
107,11.666666666666666,-3.4,14.266666666666667,-0.5333333333333333,22.466666666666665,-1.6,collision
108,-0.26666666666666666,1.6,7.6,2.3333333333333335,-1.3333333333333333,-3.066666666666667,collision
109,14.066666666666666,0.26666666666666666,6.533333333333333,10.8,18.066666666666666,-0.3333333333333333,collision
110,-3.2,-1.1333333333333333,1.3333333333333333,3.2,0.2,-3.466666666666667,collision
111,-24.466666666666665,15.333333333333334,-5.066666666666666,-17.0,-29.8,-3.8666666666666667,collision
112,-2.6666666666666665,1.0,2.8,-8.466666666666667,-3.2666666666666666,-2.0,collision
113,7.866666666666666,-2.2,8.466666666666667,4.333333333333333,14.066666666666666,-3.0,collision
114,-3.2666666666666666,3.3333333333333335,6.266666666666667,-0.6666666666666666,-3.1333333333333333,-3.6666666666666665,collision
115,-6.266666666666667,4.266666666666667,3.7333333333333334,-1.0666666666666667,-7.6,-3.4,collision
116,1.0666666666666667,-1.6,2.466666666666667,3.2666666666666666,1.3333333333333333,-3.533333333333333,collision
